Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
3.72372372372372,-0.986402136695715,-0.678194335814666,0.996786440157034,-1,-1,1,-0.894894894894895,-0.474474474474474,0.948948948948948
3.73373373373373,-0.994781719482585,-0.872246198019486,0.853173733193394,-1,-1,1,-0.934934934934935,-0.674674674674674,0.650650650650653
3.74374374374374,-0.999227492196079,-0.980746917220039,0.383046572603172,-1,-1,1,-0.974974974974973,-0.874874874874873,0.250250250250253
3.75375375375375,-0.999721874270389,-0.993054589140368,-0.233674695964246,-1,-1,-1,-0.984984984984985,-0.924924924924927,-0.150150150150146
3.76376376376376,-0.996262910698555,-0.907962059879548,-0.760967325661662,-1,-1,-1,-0.944944944944946,-0.724724724724727,-0.550550550550545
3.77377377377377,-0.988864279763436,-0.733815325276731,-0.997033419778689,-1,-1,-1,-0.904904904904905,-0.524524524524528,-0.950950950950945
3.78378378378378,-0.977555238947686,-0.48769494381364,-0.851529137733317,-1,-1,-1,-0.864864864864865,-0.324324324324328,-0.648648648648656
3.79379379379379,-0.962380509236633,-0.193740751236904,-0.380139798123609,-1,-1,-1,-0.824824824824825,-0.124124124124128,-0.248248248248257
3.8038038038038,-0.943400098271581,0.119215808736166,0.236731210291665,-1,1,1,-0.784784784784784,0.0760760760760713,0.152152152152143
3.81381381381381,-0.920689063052864,0.420479513269207,0.763003834371516,-1,1,1,-0.744744744744746,0.276276276276271,0.552552552552542
3.82382382382382,-0.894337213131028,0.680501991355246,0.997270539372831,-1,1,1,-0.704704704704706,0.476476476476471,0.952952952952942
3.83383383383383,-0.864448755459866,0.873779869912724,0.849876121190697,-1,1,1,-0.664664664664666,0.67667667667667,0.64664664664666
3.84384384384384,-0.831141882315694,0.981356180753557,0.37722926430279,-1,1,1,-0.624624624624625,0.87687687687687,0.24624624624626
3.85385385385385,-0.794548303912444,0.992679686883522,-0.239785383497713,-1,1,-1,-0.584584584584585,0.922922922922931,-0.154154154154139
3.86386386386386,-0.754812727560799,0.906639762776895,-0.765032797457873,-1,1,-1,-0.544544544544544,0.722722722722731,-0.554554554554538
3.87387387387387,-0.712092285431027,0.731675326101678,-0.9974977965945,-1,1,-1,-0.504504504504506,0.522522522522522,-0.954954954954956
3.88388388388388,-0.666555913182374,0.484947136717488,-0.848214699912803,-1,1,-1,-0.464464464464466,0.322322322322323,-0.644644644644645
3.89389389389389,-0.618383681916217,0.190654645033066,-0.374314999924021,-1,1,-1,-0.424424424424426,0.122122122122123,-0.244244244244246
3.9039039039039,-0.567766086094709,-0.122337524378455,0.242837185378583,-1,-1,1,-0.384384384384385,-0.0780780780780767,0.156156156156153
3.91391391391391,-0.514903290240813,-0.423330656056532,0.767054194855595,-1,-1,1,-0.344344344344345,-0.278278278278276,0.556556556556553
3.92392392392392,-0.460004337398611,-0.682802917163186,0.997715189196261,-1,-1,1,-0.304304304304304,-0.478478478478476,0.956956956956952
3.93393393393393,-0.403286322483984,-0.875304900677811,0.846544890330066,-1,-1,1,-0.264264264264266,-0.678678678678676,0.642642642642649
3.94394394394394,-0.344973533794593,-0.981955739297506,0.371397033807579,-1,-1,1,-0.224224224224226,-0.878878878878875,0.242242242242249
3.95395395395395,-0.285296566074052,-0.992294967654815,-0.245886585753838,-1,-1,-1,-0.184184184184186,-0.920920920920925,-0.15815815815815
3.96396396396396,-0.224491408637574,-0.9053084995826,-0.769068006574307,-1,-1,-1,-0.144144144144145,-0.720720720720725,-0.558558558558549
3.97397397397397,-0.162798512165095,-0.729528091122194,-0.997922715028242,-1,-1,-1,-0.104104104104105,-0.520520520520526,-0.958958958958948
3.98398398398398,-0.100461837852168,-0.482194533802056,-0.844866708955828,-1,-1,-1,-0.0640640640640643,-0.320320320320326,-0.640640640640652
3.99399399399399,-0.0377278926787171,-0.187566653375847,-0.368475394810269,-1,-1,-1,-0.0240240240240239,-0.120120120120127,-0.240240240240253
4.004004004004,0.0251552453893765,0.125458030180299,0.248933554466898,1,1,1,0.0160160160160164,0.0800800800800822,0.160160160160164
4.01401401401401,0.0879389084110624,0.426177612372437,0.771074212698728,1,1,1,0.0560560560560568,0.280280280280282,0.560560560560564
4.02402402402402,0.150374821813938,0.685097090483782,0.998120372038146,1,1,1,0.0960960960960972,0.480480480480481,0.960960960960963
4.03403403403403,0.21221608618251,0.876821275233154,0.843180172386222,1,1,1,0.136136136136138,0.680680680680681,0.638638638638638
4.04404404404404,0.273218153608469,0.982545586922628,0.365550111825219,1,1,1,0.176176176176178,0.880880880880881,0.238238238238239
